qid,docid,docno,rank,score,query
Q4,370,41345e17eaa986ed,11,6.9910998449582635,iran supreme leader speech
Q4,310,58f57040b8eb6e77,12,6.9585710181744975,iran supreme leader speech
Q4,320,c881810f117984c8,13,6.9585710181744975,iran supreme leader speech
Q4,306,1803b125fd3e0cb7,14,6.759373972438245,iran supreme leader speech
Q4,343,103ead27b66d5282,15,6.759373972438245,iran supreme leader speech
Q4,353,1ad3e76d9cea351f,16,6.759373972438245,iran supreme leader speech
Q4,334,5ae8f6b9d5919006,17,6.574322031085742,iran supreme leader speech
Q4,313,81337f59f73228d8,18,6.4546581177999425,iran supreme leader speech
Q4,312,f85ba86a19b19d61,19,6.4343247558077366,iran supreme leader speech
Q4,304,e71e2d5c83d49d07,20,6.391794789975777,iran supreme leader speech
Q4,308,8e42d40aeb58e796,21,6.3021760787180625,iran supreme leader speech
Q4,311,ed13e766b6157a94,22,6.2138718112849265,iran supreme leader speech
Q4,314,1fa9ec1c1903dae0,23,6.2138718112849265,iran supreme leader speech
Q4,301,1f679fe6e0b1a540,24,6.134961073990489,iran supreme leader speech
Q4,319,7dba4921440dca3c,25,6.041571733803015,iran supreme leader speech
Q4,349,98163432e6a01dcd,26,6.041571733803015,iran supreme leader speech
Q4,323,f34d5d4d87a171d7,27,5.957678369076817,iran supreme leader speech
Q4,389,34bb0a8196ee3e3c,28,5.957678369076817,iran supreme leader speech
Q4,355,a85475dccd3168e2,29,5.949509260058443,iran supreme leader speech
Q5,479,3184e5c81baacc39,0,5.220880355255028,u base iran missile
Q5,451,2013fa72ff2e73eb,1,5.196875831533602,u base iran missile
Q5,401,f60eaf8f2905a3ba,2,4.991646342137788,u base iran missile
Q5,498,e9ce4bc343b965de,3,4.90108903703643,u base iran missile
Q5,415,fc5046f227b22198,4,4.728145568090268,u base iran missile
Q5,464,32ef9fc44b355ff8,5,4.685379913205359,u base iran missile
Q5,458,7fcf41d3f67e813f,6,4.68435143528429,u base iran missile
Q5,404,0ecec4813e87c79c,7,4.63598310422875,u base iran missile
Q5,482,2f2afbe16e4844e1,8,4.629269297909259,u base iran missile
Q5,410,311ebdf01bd4e453,9,4.621212245084566,u base iran missile
Q5,425,4902f77fa45d387b,10,4.570985303009444,u base iran missile
Q5,418,3c6ce7a262f00c04,11,4.549857121575239,u base iran missile
Q5,485,547c7de0261a8ee3,12,4.54562604664712,u base iran missile
Q5,459,3a40a7b03f17b87a,13,4.494489235712862,u base iran missile
Q5,408,72f7bda6d7c0577b,14,4.459206398685517,u base iran missile
Q5,444,066080f2bf2b7ca0,15,4.354762078570662,u base iran missile
Q5,417,806fb19d368b87f2,16,4.303510144957307,u base iran missile
Q5,435,74ee4852a33051c8,17,4.303510144957307,u base iran missile
Q5,460,f2b97510c4196c2a,18,4.292351135526561,u base iran missile
Q5,422,623c1784b9de231c,19,4.2306815565713105,u base iran missile
Q5,442,80b8a0cf461dc985,20,4.184304773969762,u base iran missile
Q5,400,f8f7b4b0a12e2116,21,4.1404196165887655,u base iran missile
Q5,446,a794b0ffbb93bb50,22,4.114724614862379,u base iran missile
Q5,473,0e44d2f10d02faf1,23,4.114724614862379,u base iran missile
Q5,487,4a4c0a5ded0f33ae,24,4.114724614862379,u base iran missile
Q5,468,2919120a2a888332,25,4.111671814640282,u base iran missile
Q5,470,826fb7152b203dcf,26,4.111671814640282,u base iran missile
Q5,499,621ce7e3edb9785a,27,4.077885950524088,u base iran missile
Q5,407,1fd064c84b870bdc,28,4.039926845212084,u base iran missile
Q5,477,5aee19a284d7056c,29,4.039926845212084,u base iran missile
